review_id,user_id,product_id,rating,review_text,review_date
774,875,695,5,Original product hai.,2025-08-21 15:45:45.995302
775,765,2729,3,Price ke hisaab se acha hai.,2025-04-14 15:45:45.995305
776,622,1440,4,Original product hai.,2025-05-09 15:45:45.995309
777,448,2254,5,Bohat achi quality hai.,2025-12-31 15:45:45.995312
778,509,2511,5,Original product hai.,2025-12-14 15:45:45.995315
779,431,569,4,Price ke hisaab se acha hai.,2025-08-29 15:45:45.995318
780,142,1032,4,Delivery time par mil gaya.,2025-11-06 15:45:45.995321
781,145,2319,3,Price ke hisaab se acha hai.,2025-06-02 15:45:45.995324
782,844,2187,5,Original product hai.,2025-08-07 15:45:45.995328
783,465,605,4,Quality thori average thi.,2025-07-10 15:45:45.995339
784,636,640,5,Packaging zabardast thi.,2026-01-21 15:45:45.995342
785,383,1996,3,Original product hai.,2025-04-28 15:45:45.995345
786,477,2841,4,Bohat achi quality hai.,2026-01-07 15:45:45.995349
787,456,2734,3,Original product hai.,2025-04-24 15:45:45.995352
788,986,171,5,Delivery time par mil gaya.,2025-12-28 15:45:45.995355
789,750,2332,3,Price ke hisaab se acha hai.,2025-06-07 15:45:45.995359
790,58,2501,5,Quality thori average thi.,2025-07-30 15:45:45.995361
791,510,376,4,Original product hai.,2025-07-14 15:45:45.995364
792,962,901,5,Price ke hisaab se acha hai.,2025-07-08 15:45:45.995367
793,6,1831,4,Bohat achi quality hai.,2025-11-23 15:45:45.995370
794,291,2405,5,Original product hai.,2025-04-17 15:45:45.995373
795,525,1473,3,Price ke hisaab se acha hai.,2025-10-20 15:45:45.995380
796,489,465,5,Original product hai.,2026-01-13 15:45:45.995383
797,749,1790,4,Packaging zabardast thi.,2025-05-16 15:45:45.995386
798,228,431,5,Bohat achi quality hai.,2025-06-26 15:45:45.995390
799,952,2425,3,Delivery time par mil gaya.,2025-09-02 15:45:45.995393
800,562,426,4,Delivery time par mil gaya.,2025-06-29 15:45:45.995396
801,199,1361,3,Bohat achi quality hai.,2025-04-03 15:45:45.995399
802,588,2707,5,Original product hai.,2026-01-14 15:45:45.995402
803,910,27,4,Delivery time par mil gaya.,2025-10-17 15:45:45.995407
804,20,1600,5,Quality thori average thi.,2025-09-15 15:45:45.995410
805,8,2327,3,Quality thori average thi.,2025-11-30 15:45:45.995413
806,723,2483,3,Delivery time par mil gaya.,2025-09-16 15:45:45.995415
807,306,1564,3,Bohat achi quality hai.,2026-01-28 15:45:45.995418
808,916,1455,3,Packaging zabardast thi.,2026-01-15 15:45:45.995422
809,37,1574,3,Quality thori average thi.,2025-06-30 15:45:45.995425
810,239,1510,4,Original product hai.,2026-01-20 15:45:45.995428
811,961,325,4,Original product hai.,2025-05-03 15:45:45.995432
812,250,2105,3,Quality thori average thi.,2025-03-15 15:45:45.995435
813,226,2280,5,Bohat achi quality hai.,2025-05-06 15:45:45.995438
814,351,80,4,Packaging zabardast thi.,2026-01-25 15:45:45.995442
815,986,1519,3,Original product hai.,2025-11-05 15:45:45.995445
816,126,324,5,Delivery time par mil gaya.,2025-05-27 15:45:45.995448
817,595,1221,5,Delivery time par mil gaya.,2025-02-27 15:45:45.995451
818,568,327,5,Original product hai.,2025-09-10 15:45:45.995454
819,373,114,5,Quality thori average thi.,2025-05-29 15:45:45.995458
820,628,2965,3,Original product hai.,2026-01-22 15:45:45.995461
821,940,2831,4,Price ke hisaab se acha hai.,2025-11-27 15:45:45.995464
822,204,1065,4,Delivery time par mil gaya.,2025-05-16 15:45:45.995467
823,448,355,3,Delivery time par mil gaya.,2025-08-06 15:45:45.995470
824,852,2777,5,Price ke hisaab se acha hai.,2025-04-08 15:45:45.995473
825,924,1425,4,Quality thori average thi.,2025-04-30 15:45:45.995477
826,140,2015,5,Quality thori average thi.,2025-07-27 15:45:45.995480
827,458,979,5,Delivery time par mil gaya.,2025-05-30 15:45:45.995483
828,273,1552,3,Original product hai.,2025-08-08 15:45:45.995487
829,825,2984,4,Delivery time par mil gaya.,2025-10-30 15:45:45.995490
830,157,1689,3,Bohat achi quality hai.,2025-09-28 15:45:45.995493
831,705,1052,4,Price ke hisaab se acha hai.,2025-10-01 15:45:45.995496
832,339,2839,3,Packaging zabardast thi.,2026-01-08 15:45:45.995501
833,960,1619,3,Price ke hisaab se acha hai.,2025-05-06 15:45:45.995504
834,124,1650,3,Price ke hisaab se acha hai.,2025-08-31 15:45:45.995507
835,179,2810,3,Quality thori average thi.,2025-08-03 15:45:45.995510
836,278,1475,3,Quality thori average thi.,2026-01-29 15:45:45.995513
837,134,1389,5,Packaging zabardast thi.,2025-06-12 15:45:45.995516
838,279,2319,3,Packaging zabardast thi.,2025-07-23 15:45:45.995519
839,938,1272,4,Delivery time par mil gaya.,2026-02-03 15:45:45.995522
840,889,2120,5,Packaging zabardast thi.,2025-04-18 15:45:45.995525
841,900,227,4,Quality thori average thi.,2025-08-30 15:45:45.995528
842,363,234,4,Delivery time par mil gaya.,2025-09-15 15:45:45.995532
843,854,1031,3,Original product hai.,2025-12-12 15:45:45.995535
844,651,1974,5,Original product hai.,2025-04-01 15:45:45.995538
845,307,1095,3,Delivery time par mil gaya.,2026-02-04 15:45:45.995542
846,910,2124,3,Original product hai.,2025-07-13 15:45:45.995545
847,713,1982,4,Quality thori average thi.,2025-09-16 15:45:45.995551
848,312,1708,3,Delivery time par mil gaya.,2025-06-06 15:45:45.995555
849,827,2775,3,Bohat achi quality hai.,2025-04-20 15:45:45.995559
850,831,2588,4,Delivery time par mil gaya.,2025-10-13 15:45:45.995562
851,523,1244,4,Original product hai.,2025-06-22 15:45:45.995565
852,870,1881,4,Price ke hisaab se acha hai.,2025-05-28 15:45:45.995569
853,955,439,4,Packaging zabardast thi.,2025-12-05 15:45:45.995572
854,537,577,3,Original product hai.,2025-05-10 15:45:45.995575
855,341,1574,4,Packaging zabardast thi.,2025-05-22 15:45:45.995579
856,281,659,4,Original product hai.,2025-03-02 15:45:45.995583
857,413,859,3,Quality thori average thi.,2026-02-11 15:45:45.995587
858,87,252,5,Bohat achi quality hai.,2025-11-06 15:45:45.995591
859,770,2892,4,Packaging zabardast thi.,2025-02-26 15:45:45.995594
860,813,1355,4,Quality thori average thi.,2025-06-30 15:45:45.995598
861,598,920,3,Packaging zabardast thi.,2025-09-11 15:45:45.995602
862,572,2565,3,Delivery time par mil gaya.,2026-01-23 15:45:45.995613
863,800,1269,3,Price ke hisaab se acha hai.,2025-10-27 15:45:45.995616
864,532,2824,3,Delivery time par mil gaya.,2025-08-04 15:45:45.995620
865,645,1062,4,Packaging zabardast thi.,2025-11-26 15:45:45.995623
866,940,698,5,Bohat achi quality hai.,2025-08-10 15:45:45.995627
867,704,59,3,Price ke hisaab se acha hai.,2025-10-18 15:45:45.995630
868,848,2166,3,Original product hai.,2025-06-04 15:45:45.995633
869,604,2228,3,Packaging zabardast thi.,2025-12-20 15:45:45.995636
870,937,680,4,Quality thori average thi.,2025-11-17 15:45:45.995639
871,658,1839,5,Quality thori average thi.,2025-04-06 15:45:45.995642
872,794,1326,5,Packaging zabardast thi.,2025-03-22 15:45:45.995645
873,203,1163,5,Delivery time par mil gaya.,2025-07-05 15:45:45.995653
874,829,927,4,Original product hai.,2026-01-11 15:45:45.995657
875,138,2986,5,Packaging zabardast thi.,2026-01-11 15:45:45.995660
876,590,1095,5,Original product hai.,2025-06-20 15:45:45.995663
877,58,1763,4,Original product hai.,2026-01-03 15:45:45.995666
878,930,1900,4,Price ke hisaab se acha hai.,2025-05-08 15:45:45.995669
879,334,1147,5,Bohat achi quality hai.,2025-11-08 15:45:45.995673
880,113,2861,3,Packaging zabardast thi.,2025-02-14 15:45:45.995676
881,331,479,3,Price ke hisaab se acha hai.,2025-09-01 15:45:45.995679
882,824,278,3,Bohat achi quality hai.,2025-03-16 15:45:45.995682
883,739,1417,5,Bohat achi quality hai.,2025-04-20 15:45:45.995686
884,455,738,3,Original product hai.,2025-10-21 15:45:45.995689
885,802,2266,3,Price ke hisaab se acha hai.,2025-06-17 15:45:45.995692
886,339,702,4,Bohat achi quality hai.,2025-10-03 15:45:45.995695
887,86,1540,3,Packaging zabardast thi.,2025-08-16 15:45:45.995698
888,403,1268,3,Packaging zabardast thi.,2025-04-10 15:45:45.995701
889,810,2264,3,Price ke hisaab se acha hai.,2025-06-05 15:45:45.995704
890,525,2726,4,Quality thori average thi.,2025-03-11 15:45:45.995707
891,392,1257,5,Price ke hisaab se acha hai.,2025-04-12 15:45:45.995711
892,739,2154,5,Bohat achi quality hai.,2025-12-05 15:45:45.995714
893,623,21,4,Quality thori average thi.,2025-08-04 15:45:45.995717
894,542,1485,3,Delivery time par mil gaya.,2025-07-21 15:45:45.995721
895,716,1573,4,Delivery time par mil gaya.,2025-06-11 15:45:45.995724
896,359,194,3,Packaging zabardast thi.,2025-05-03 15:45:45.995729
897,519,2348,3,Delivery time par mil gaya.,2026-01-07 15:45:45.995732
898,927,303,4,Delivery time par mil gaya.,2025-03-26 15:45:45.995735
899,426,2141,4,Price ke hisaab se acha hai.,2025-11-13 15:45:45.995741
900,920,2501,3,Quality thori average thi.,2025-04-24 15:45:45.995745
901,720,2538,3,Original product hai.,2025-10-14 15:45:45.995748
902,336,2906,3,Quality thori average thi.,2025-04-22 15:45:45.995751
903,939,1047,5,Original product hai.,2025-06-22 15:45:45.995755
904,962,1152,4,Price ke hisaab se acha hai.,2025-10-03 15:45:45.995758
905,213,846,5,Original product hai.,2025-12-04 15:45:45.995761
906,203,706,4,Delivery time par mil gaya.,2025-03-04 15:45:45.995764
907,924,546,5,Original product hai.,2025-02-21 15:45:45.995768
908,667,886,3,Quality thori average thi.,2025-06-29 15:45:45.995771
909,163,2761,3,Packaging zabardast thi.,2025-07-13 15:45:45.995774
910,32,2282,3,Packaging zabardast thi.,2026-01-13 15:45:45.995777
911,878,2759,3,Packaging zabardast thi.,2026-01-02 15:45:45.995783
912,181,2372,5,Price ke hisaab se acha hai.,2025-08-22 15:45:45.995787
913,590,1463,3,Packaging zabardast thi.,2025-12-26 15:45:45.995790
914,623,730,5,Delivery time par mil gaya.,2025-11-07 15:45:45.995793
915,339,2021,3,Original product hai.,2025-02-18 15:45:45.995797
916,457,1490,5,Packaging zabardast thi.,2025-07-25 15:45:45.995801
917,456,1625,3,Packaging zabardast thi.,2025-12-04 15:45:45.995804
918,880,2714,3,Price ke hisaab se acha hai.,2025-08-21 15:45:45.995807
919,337,855,5,Packaging zabardast thi.,2025-09-13 15:45:45.995811
920,552,2154,5,Delivery time par mil gaya.,2025-02-25 15:45:45.995814
921,208,848,5,Delivery time par mil gaya.,2025-12-09 15:45:45.995819
922,903,221,4,Delivery time par mil gaya.,2026-01-23 15:45:45.995823
923,712,2516,4,Packaging zabardast thi.,2025-06-28 15:45:45.995826
924,381,2550,5,Price ke hisaab se acha hai.,2025-04-09 15:45:45.995830
925,521,1981,4,Original product hai.,2025-07-10 15:45:45.995834
926,751,1605,3,Quality thori average thi.,2025-08-17 15:45:45.995838
927,769,1311,4,Packaging zabardast thi.,2025-11-24 15:45:45.995841
928,635,2388,5,Quality thori average thi.,2026-01-24 15:45:45.995844
929,264,158,5,Quality thori average thi.,2025-10-24 15:45:45.995847
930,146,1651,5,Bohat achi quality hai.,2025-09-24 15:45:45.995855
931,474,1890,4,Bohat achi quality hai.,2025-02-24 15:45:45.995859
932,850,2667,5,Bohat achi quality hai.,2025-06-08 15:45:45.995862
933,417,951,5,Price ke hisaab se acha hai.,2025-03-16 15:45:45.995865
934,104,1148,4,Price ke hisaab se acha hai.,2025-04-10 15:45:45.995869
935,456,458,4,Packaging zabardast thi.,2025-07-28 15:45:45.995873
936,169,799,3,Quality thori average thi.,2025-06-10 15:45:45.995876
937,165,2701,3,Original product hai.,2025-07-01 15:45:45.995880
938,278,2509,5,Delivery time par mil gaya.,2025-11-14 15:45:45.995883
939,911,1867,4,Delivery time par mil gaya.,2026-01-29 15:45:45.995887
940,298,481,5,Price ke hisaab se acha hai.,2025-08-31 15:45:45.995890
941,783,2822,5,Delivery time par mil gaya.,2025-03-02 15:45:45.995893
942,551,609,4,Delivery time par mil gaya.,2025-07-28 15:45:45.995896
943,154,1209,5,Original product hai.,2025-07-22 15:45:45.995900
944,238,2353,5,Quality thori average thi.,2025-03-09 15:45:45.995903
945,632,883,4,Price ke hisaab se acha hai.,2025-10-26 15:45:45.995906
946,909,2705,3,Original product hai.,2025-11-29 15:45:45.995912
947,928,351,4,Quality thori average thi.,2026-02-06 15:45:45.995916
948,625,2589,5,Price ke hisaab se acha hai.,2025-06-25 15:45:45.995920
949,757,1319,5,Original product hai.,2026-02-14 15:45:45.995924
950,344,908,5,Delivery time par mil gaya.,2025-10-07 15:45:45.995927
951,332,2263,5,Quality thori average thi.,2025-08-29 15:45:45.995930
952,341,19,4,Packaging zabardast thi.,2025-03-22 15:45:45.995934
953,694,1857,3,Delivery time par mil gaya.,2025-10-22 15:45:45.995937
954,24,2099,4,Price ke hisaab se acha hai.,2025-10-23 15:45:45.995940
955,344,1979,4,Bohat achi quality hai.,2025-05-21 15:45:45.995946
956,78,1154,3,Packaging zabardast thi.,2025-09-08 15:45:45.995949
957,651,2371,3,Price ke hisaab se acha hai.,2025-06-30 15:45:45.995953
958,74,2980,5,Original product hai.,2025-04-07 15:45:45.995957
959,691,296,5,Packaging zabardast thi.,2025-11-23 15:45:45.995961
960,521,2021,4,Delivery time par mil gaya.,2026-01-27 15:45:45.995967
961,633,2660,3,Price ke hisaab se acha hai.,2025-05-16 15:45:45.995972
962,83,2128,3,Price ke hisaab se acha hai.,2026-01-09 15:45:45.995975
963,976,1324,5,Packaging zabardast thi.,2025-05-08 15:45:45.995979
964,366,1859,4,Delivery time par mil gaya.,2025-07-02 15:45:45.995984
965,200,2685,5,Price ke hisaab se acha hai.,2025-11-13 15:45:45.995986
966,31,113,3,Bohat achi quality hai.,2025-03-12 15:45:45.995989
967,72,1087,3,Packaging zabardast thi.,2025-12-20 15:45:45.995992
968,746,256,5,Packaging zabardast thi.,2025-10-29 15:45:45.995995
969,112,1268,3,Quality thori average thi.,2025-10-13 15:45:45.995998
970,892,2848,3,Packaging zabardast thi.,2025-06-02 15:45:45.996001
971,999,2943,4,Bohat achi quality hai.,2025-03-16 15:45:45.996005
972,339,2467,3,Bohat achi quality hai.,2026-02-02 15:45:45.996009
973,666,93,4,Bohat achi quality hai.,2025-04-22 15:45:45.996012
974,648,1474,4,Original product hai.,2025-02-27 15:45:45.996018
975,311,2683,3,Bohat achi quality hai.,2025-10-17 15:45:45.996025
976,984,383,4,Quality thori average thi.,2025-02-16 15:45:45.996028
977,465,2247,3,Quality thori average thi.,2025-10-04 15:45:45.996031
978,740,444,5,Delivery time par mil gaya.,2025-07-15 15:45:45.996034
979,70,1794,3,Delivery time par mil gaya.,2025-06-04 15:45:45.996037
980,189,1539,5,Price ke hisaab se acha hai.,2025-06-03 15:45:45.996040
981,261,1590,3,Quality thori average thi.,2025-09-16 15:45:45.996043
982,457,2126,4,Price ke hisaab se acha hai.,2025-06-18 15:45:45.996047
983,50,17,5,Packaging zabardast thi.,2026-02-06 15:45:45.996050
984,45,2028,4,Delivery time par mil gaya.,2026-02-06 15:45:45.996053
985,147,1840,4,Bohat achi quality hai.,2025-05-19 15:45:45.996056
986,901,1730,3,Quality thori average thi.,2025-12-29 15:45:45.996059
987,337,2545,4,Packaging zabardast thi.,2025-06-21 15:45:45.996062
988,233,2581,4,Bohat achi quality hai.,2025-08-29 15:45:45.996066
989,286,1724,5,Bohat achi quality hai.,2025-03-28 15:45:45.996068
990,334,907,3,Quality thori average thi.,2025-11-28 15:45:45.996072
991,87,580,4,Bohat achi quality hai.,2025-12-14 15:45:45.996075
992,393,1053,4,Packaging zabardast thi.,2025-04-29 15:45:45.996078
993,925,2913,3,Delivery time par mil gaya.,2025-09-11 15:45:45.996081
994,878,2418,4,Bohat achi quality hai.,2025-10-04 15:45:45.996084
995,420,2098,4,Price ke hisaab se acha hai.,2026-01-17 15:45:45.996087
996,540,1320,4,Delivery time par mil gaya.,2026-01-19 15:45:45.996090
997,603,2245,5,Original product hai.,2025-06-10 15:45:45.996093
998,728,1869,4,Original product hai.,2025-05-17 15:45:45.996096
999,735,2213,5,Original product hai.,2026-02-06 15:45:45.996099
1000,556,712,5,Original product hai.,2025-09-20 15:45:45.996102
1001,220,999,5,Packaging zabardast thi.,2025-06-13 15:45:45.996105
1002,107,2068,3,Price ke hisaab se acha hai.,2026-01-08 15:45:45.996108
1003,638,2015,3,Original product hai.,2025-06-07 15:45:45.996110
1004,140,889,4,Price ke hisaab se acha hai.,2025-04-08 15:45:45.996113
1005,639,1638,3,Original product hai.,2025-11-07 15:45:45.996116
1006,178,1529,4,Packaging zabardast thi.,2025-12-10 15:45:45.996119
1007,28,1865,5,Quality thori average thi.,2025-06-18 15:45:45.996122
1008,667,2820,3,Packaging zabardast thi.,2025-10-24 15:45:45.996126
1009,237,2329,5,Bohat achi quality hai.,2025-07-12 15:45:45.996129
1010,196,1926,4,Original product hai.,2026-01-24 15:45:45.996131
1011,728,2692,3,Quality thori average thi.,2025-05-05 15:45:45.996134
1012,217,1620,5,Quality thori average thi.,2025-05-31 15:45:45.996138
1013,534,310,4,Quality thori average thi.,2025-03-22 15:45:45.996141
1014,630,1610,5,Bohat achi quality hai.,2025-05-26 15:45:45.996146
1015,841,993,3,Quality thori average thi.,2025-08-28 15:45:45.996149
1016,332,191,3,Quality thori average thi.,2026-01-10 15:45:45.996152
1017,815,1626,4,Quality thori average thi.,2025-07-26 15:45:45.996196
1018,140,917,5,Original product hai.,2025-04-18 15:45:45.996199
1019,523,715,5,Packaging zabardast thi.,2025-05-15 15:45:45.996201
1020,390,2162,3,Bohat achi quality hai.,2025-06-23 15:45:45.996203
1021,738,1405,5,Bohat achi quality hai.,2025-07-10 15:45:45.996205
1022,631,2833,3,Packaging zabardast thi.,2026-02-08 15:45:45.996207
1023,689,21,3,Quality thori average thi.,2025-07-03 15:45:45.996209
1024,892,2571,4,Original product hai.,2025-09-20 15:45:45.996212
1025,661,599,4,Original product hai.,2025-10-20 15:45:45.996214
1026,363,1529,3,Packaging zabardast thi.,2025-05-06 15:45:45.996216
1027,732,2500,3,Original product hai.,2025-12-17 15:45:45.996218
1028,388,1721,3,Packaging zabardast thi.,2025-02-14 15:45:45.996220
1029,742,632,4,Quality thori average thi.,2025-05-28 15:45:45.996222
1030,569,1788,5,Delivery time par mil gaya.,2025-12-22 15:45:45.996224
1031,129,2289,5,Packaging zabardast thi.,2025-11-16 15:45:45.996226
1032,707,1231,3,Bohat achi quality hai.,2025-04-16 15:45:45.996228
1033,594,1206,4,Delivery time par mil gaya.,2025-08-23 15:45:45.996230
1034,411,1046,4,Original product hai.,2025-03-15 15:45:45.996232
1035,960,1792,5,Bohat achi quality hai.,2025-09-23 15:45:45.996234
1036,557,1086,5,Packaging zabardast thi.,2025-11-13 15:45:45.996235
1037,892,2755,3,Price ke hisaab se acha hai.,2025-10-29 15:45:45.996237
1038,984,1822,5,Original product hai.,2025-03-24 15:45:45.996239
1039,476,2970,4,Price ke hisaab se acha hai.,2025-02-17 15:45:45.996241
1040,554,1824,3,Quality thori average thi.,2025-12-22 15:45:45.996243
1041,793,2539,3,Price ke hisaab se acha hai.,2025-10-20 15:45:45.996246
1042,858,442,4,Bohat achi quality hai.,2025-12-27 15:45:45.996249
1043,297,2746,3,Bohat achi quality hai.,2026-01-12 15:45:45.996251
1044,387,1738,3,Quality thori average thi.,2025-08-26 15:45:45.996253
1045,880,253,3,Packaging zabardast thi.,2025-10-16 15:45:45.996254
1046,482,2897,3,Quality thori average thi.,2025-11-15 15:45:45.996256
1047,195,2734,3,Quality thori average thi.,2025-11-13 15:45:45.996258
1048,739,2919,4,Packaging zabardast thi.,2025-06-01 15:45:45.996260
1049,819,338,5,Bohat achi quality hai.,2025-06-09 15:45:45.996262
1050,725,1560,3,Quality thori average thi.,2025-03-20 15:45:45.996264
1051,395,820,5,Packaging zabardast thi.,2025-10-24 15:45:45.996266
1052,988,1174,3,Price ke hisaab se acha hai.,2025-12-09 15:45:45.996268
1053,424,1801,5,Packaging zabardast thi.,2025-12-23 15:45:45.996270
1054,527,1321,4,Bohat achi quality hai.,2025-08-02 15:45:45.996272
1055,321,511,5,Packaging zabardast thi.,2025-07-24 15:45:45.996274
1056,196,2437,4,Packaging zabardast thi.,2025-09-26 15:45:45.996276
1057,792,2929,4,Bohat achi quality hai.,2025-11-13 15:45:45.996278
1058,630,1944,4,Packaging zabardast thi.,2025-07-26 15:45:45.996280
1059,907,1250,3,Original product hai.,2025-09-14 15:45:45.996282
1060,617,1665,5,Price ke hisaab se acha hai.,2025-05-05 15:45:45.996284
1061,209,2087,3,Price ke hisaab se acha hai.,2026-01-06 15:45:45.996286
1062,742,1472,5,Original product hai.,2025-04-05 15:45:45.996288
1063,739,2229,3,Delivery time par mil gaya.,2025-09-07 15:45:45.996290
1064,341,1583,4,Packaging zabardast thi.,2026-01-21 15:45:45.996292
1065,774,394,4,Price ke hisaab se acha hai.,2025-09-11 15:45:45.996295
1066,309,411,3,Original product hai.,2025-07-03 15:45:45.996296
1067,21,1184,5,Original product hai.,2025-07-18 15:45:45.996298
1068,767,2131,3,Delivery time par mil gaya.,2025-05-29 15:45:45.996300
1069,896,922,4,Packaging zabardast thi.,2025-09-03 15:45:45.996303
1070,935,2491,4,Packaging zabardast thi.,2025-08-04 15:45:45.996304
1071,16,2313,4,Quality thori average thi.,2026-02-10 15:45:45.996306
1072,443,2649,3,Original product hai.,2025-04-19 15:45:45.996308
1073,292,1087,3,Price ke hisaab se acha hai.,2025-11-24 15:45:45.996310
1074,616,356,3,Quality thori average thi.,2025-04-17 15:45:45.996312
1075,743,78,5,Quality thori average thi.,2025-10-26 15:45:45.996314
1076,433,2658,3,Delivery time par mil gaya.,2025-12-11 15:45:45.996316
1077,261,855,4,Bohat achi quality hai.,2025-02-27 15:45:45.996318
1078,261,1447,4,Bohat achi quality hai.,2025-12-03 15:45:45.996320
1079,389,796,3,Bohat achi quality hai.,2025-07-03 15:45:45.996322
1080,456,63,4,Original product hai.,2025-05-07 15:45:45.996325
1081,28,2384,5,Price ke hisaab se acha hai.,2025-10-28 15:45:45.996326
1082,959,1090,4,Quality thori average thi.,2025-11-04 15:45:45.996328
1083,897,2063,4,Packaging zabardast thi.,2025-03-03 15:45:45.996330
1084,602,2341,3,Price ke hisaab se acha hai.,2025-09-21 15:45:45.996332
1085,316,1428,4,Quality thori average thi.,2025-12-08 15:45:45.996334
1086,995,830,4,Price ke hisaab se acha hai.,2025-11-20 15:45:45.996336
1087,873,83,5,Bohat achi quality hai.,2025-07-23 15:45:45.996338
1088,630,1693,5,Delivery time par mil gaya.,2025-04-30 15:45:45.996341
1089,268,1323,5,Delivery time par mil gaya.,2025-07-26 15:45:45.996343
1090,392,2850,4,Packaging zabardast thi.,2025-06-26 15:45:45.996345
1091,212,1793,3,Price ke hisaab se acha hai.,2025-03-20 15:45:45.996347
1092,952,584,4,Delivery time par mil gaya.,2025-08-28 15:45:45.996349
1093,303,2415,3,Bohat achi quality hai.,2026-01-27 15:45:45.996351
1094,540,926,3,Packaging zabardast thi.,2025-02-28 15:45:45.996353
1095,302,795,4,Packaging zabardast thi.,2025-04-17 15:45:45.996355
1096,61,1969,3,Delivery time par mil gaya.,2025-11-16 15:45:45.996357
1097,266,839,5,Packaging zabardast thi.,2026-01-16 15:45:45.996359
1098,994,2190,5,Quality thori average thi.,2025-12-16 15:45:45.996361
1099,337,63,3,Delivery time par mil gaya.,2025-07-17 15:45:45.996363
1100,317,1770,3,Delivery time par mil gaya.,2025-07-10 15:45:45.996364
1101,332,2288,4,Original product hai.,2025-04-08 15:45:45.996367
1102,86,346,3,Price ke hisaab se acha hai.,2025-04-05 15:45:45.996369
1103,386,2338,5,Bohat achi quality hai.,2025-02-24 15:45:45.996374
1104,800,2679,5,Quality thori average thi.,2025-03-10 15:45:45.996376
1105,188,845,4,Price ke hisaab se acha hai.,2025-04-18 15:45:45.996378
1106,854,2798,4,Original product hai.,2025-09-08 15:45:45.996380
1107,799,1557,5,Bohat achi quality hai.,2026-01-06 15:45:45.996382
1108,324,2840,3,Packaging zabardast thi.,2025-02-16 15:45:45.996384
1109,544,2941,4,Original product hai.,2025-12-24 15:45:45.996386
1110,715,138,4,Delivery time par mil gaya.,2025-02-22 15:45:45.996390
1111,287,2715,5,Packaging zabardast thi.,2025-12-04 15:45:45.996393
1112,67,1866,3,Delivery time par mil gaya.,2025-11-25 15:45:45.996396
1113,218,881,4,Original product hai.,2025-07-24 15:45:45.996400
1114,74,2384,3,Original product hai.,2025-10-03 15:45:45.996403
1115,72,2249,4,Price ke hisaab se acha hai.,2025-03-02 15:45:45.996406
1116,755,771,5,Quality thori average thi.,2025-03-10 15:45:45.996410
1117,907,175,3,Price ke hisaab se acha hai.,2025-03-31 15:45:45.996413
1118,502,766,3,Original product hai.,2025-04-27 15:45:45.996417
1119,571,840,4,Packaging zabardast thi.,2025-05-17 15:45:45.996421
1120,769,958,3,Bohat achi quality hai.,2025-03-06 15:45:45.996423
1121,30,2388,4,Price ke hisaab se acha hai.,2025-11-13 15:45:45.996425
1122,241,2659,5,Bohat achi quality hai.,2025-11-14 15:45:45.996427
1123,556,549,4,Packaging zabardast thi.,2025-12-25 15:45:45.996429
1124,983,2490,3,Quality thori average thi.,2025-06-18 15:45:45.996431
1125,241,832,4,Quality thori average thi.,2025-10-11 15:45:45.996433
1126,550,2543,5,Delivery time par mil gaya.,2025-06-28 15:45:45.996435
1127,113,1902,5,Bohat achi quality hai.,2025-05-09 15:45:45.996436
1128,819,413,5,Quality thori average thi.,2025-10-03 15:45:45.996439
1129,611,516,3,Price ke hisaab se acha hai.,2025-06-13 15:45:45.996441
1130,334,1204,4,Original product hai.,2025-05-15 15:45:45.996443
1131,425,781,3,Packaging zabardast thi.,2025-04-06 15:45:45.996445
1132,155,1319,5,Quality thori average thi.,2025-11-24 15:45:45.996447
1133,354,2142,4,Quality thori average thi.,2025-08-03 15:45:45.996449
1134,647,195,5,Bohat achi quality hai.,2025-06-10 15:45:45.996451
1135,421,2283,4,Bohat achi quality hai.,2025-08-04 15:45:45.996453
1136,397,882,5,Delivery time par mil gaya.,2025-08-24 15:45:45.996455
1137,909,1000,4,Price ke hisaab se acha hai.,2025-05-31 15:45:45.996457
1138,980,1851,3,Bohat achi quality hai.,2025-10-02 15:45:45.996459
1139,475,525,4,Price ke hisaab se acha hai.,2025-04-11 15:45:45.996461
1140,185,2916,3,Price ke hisaab se acha hai.,2025-04-27 15:45:45.996463
1141,850,1129,5,Quality thori average thi.,2025-10-23 15:45:45.996465
1142,274,1405,4,Packaging zabardast thi.,2025-08-05 15:45:45.996467
1143,651,2522,5,Bohat achi quality hai.,2025-08-14 15:45:45.996469
1144,18,2211,4,Bohat achi quality hai.,2025-08-13 15:45:45.996471
1145,39,748,4,Bohat achi quality hai.,2025-03-11 15:45:45.996473
1146,990,772,3,Original product hai.,2025-02-26 15:45:45.996475
1147,721,2574,5,Packaging zabardast thi.,2026-01-14 15:45:45.996477
1148,355,502,5,Price ke hisaab se acha hai.,2025-05-21 15:45:45.996479
1149,766,1044,3,Price ke hisaab se acha hai.,2025-12-11 15:45:45.996481
1150,260,1649,3,Delivery time par mil gaya.,2025-04-30 15:45:45.996483
1151,556,1551,3,Original product hai.,2025-03-28 15:45:45.996486
1152,752,1398,4,Delivery time par mil gaya.,2026-01-07 15:45:45.996488
1153,647,1235,4,Packaging zabardast thi.,2025-07-19 15:45:45.996490
1154,107,433,3,Delivery time par mil gaya.,2025-11-24 15:45:45.996493
1155,805,625,5,Original product hai.,2025-10-17 15:45:45.996495
